,time,on/off,cpu,mem,hdd
32255,895,1,0,1524.4799999999989,128
32291,896,1,0,1524.4799999999989,128
32327,897,1,0,1524.4799999999989,128
32363,898,1,0,723.1999999999989,128
32399,899,1,0,723.1999999999989,128
32435,900,1,0,723.1999999999989,128
32471,901,1,0,723.1999999999989,128
32507,902,1,0,723.1999999999989,128
32543,903,1,0,723.1999999999989,128
32579,904,1,0,723.1999999999989,128
32615,905,1,0,723.1999999999989,128
32651,906,1,0,723.1999999999989,128
32687,907,1,0,723.1999999999989,128
32723,908,1,0,723.1999999999989,128
32759,909,1,0,723.1999999999989,128
32795,910,1,0,723.1999999999989,128
32831,911,1,0,723.1999999999989,128
32867,912,1,0,723.1999999999989,128
32903,913,1,0,723.1999999999989,128
32939,914,1,0,723.1999999999989,128
32975,915,1,0,723.1999999999989,128
33011,916,1,0,723.1999999999989,128
33047,917,1,0,723.1999999999989,128
33083,918,1,0,723.1999999999989,128
33119,919,1,0,723.1999999999989,128
33155,920,1,0,723.1999999999989,128
33191,921,1,0,723.1999999999989,128
33227,922,1,0,723.1999999999989,128
33263,923,1,0,723.1999999999989,128
33299,924,1,0,723.1999999999989,128
33335,925,1,0,723.1999999999989,128
33371,926,1,0,289.91999999999894,128
33407,927,1,0,289.91999999999894,128
33443,928,1,0,289.91999999999894,128
33479,929,1,0,88.63999999999893,128
33515,930,1,0,88.63999999999893,128
33551,931,1,0,88.63999999999893,128
33587,932,1,0,88.63999999999893,128
33623,933,1,0,88.63999999999893,128
33659,934,1,0,88.63999999999893,128
33695,935,1,0,88.63999999999893,128
33731,936,1,0,88.63999999999893,128
33767,937,1,0,88.63999999999893,128
33803,938,1,0,88.63999999999893,128
33839,939,1,0,88.63999999999893,128
33875,940,1,0,88.63999999999893,128
33911,941,1,0,88.63999999999893,128
33947,942,1,0,88.63999999999893,128
33983,943,1,0,88.63999999999893,128
34019,944,1,0,88.63999999999893,128
34055,945,1,0,88.63999999999893,128
34091,946,1,0,88.63999999999893,128
34127,947,1,0,88.63999999999893,128
34163,948,1,0,88.63999999999893,128
34199,949,1,0,88.63999999999893,128
34235,950,1,0,88.63999999999893,128
34271,951,1,0,88.63999999999893,128
34307,952,1,0,88.63999999999893,128
34343,953,1,0,88.63999999999893,128
34379,954,1,0,88.63999999999893,128
34415,955,1,0,88.63999999999893,128
34451,956,1,0,88.63999999999893,128
34487,957,1,0,88.63999999999893,128
34523,958,1,0,88.63999999999893,128
34559,959,1,0,88.63999999999893,128
34595,960,1,0,88.63999999999893,128
34631,961,1,0,88.63999999999893,128
34667,962,1,0,88.63999999999893,128
34703,963,1,0,88.63999999999893,128
34739,964,1,0,88.63999999999893,128
34775,965,1,0,88.63999999999893,128
34811,966,1,0,88.63999999999893,128
34847,967,1,0,88.63999999999893,128
34883,968,1,0,88.63999999999893,128
34919,969,1,0,88.63999999999893,128
34955,970,1,0,88.63999999999893,128
34991,971,1,0,88.63999999999893,128
35027,972,1,0,88.63999999999893,128
35063,973,1,0,88.63999999999893,128
35099,974,1,0,88.63999999999893,128
35135,975,1,0,88.63999999999893,128
35171,976,1,0,88.63999999999893,128
35207,977,1,0,88.63999999999893,128
35243,978,1,0,88.63999999999893,128
35279,979,1,0,88.63999999999893,128
35315,980,1,0,88.63999999999893,128
35351,981,1,0,88.63999999999893,128
35387,982,1,0,88.63999999999893,128
35423,983,1,0,88.63999999999893,128
35459,984,1,0,88.63999999999893,128
35495,985,1,0,88.63999999999893,128
35531,986,1,0,88.63999999999893,128
35567,987,1,0,88.63999999999893,128
35603,988,1,0,88.63999999999893,128
35639,989,1,0,88.63999999999893,128
35675,990,1,0,88.63999999999893,128
35711,991,1,0,88.63999999999893,128
35747,992,1,0,88.63999999999893,128
35783,993,1,0,88.63999999999893,128
35819,994,1,0,88.63999999999893,128
35855,995,1,0,88.63999999999893,128
35891,996,1,0,88.63999999999893,128
35927,997,1,0,88.63999999999893,128
35963,998,1,0,88.63999999999893,128
35999,999,1,0,88.63999999999893,128
36035,1000,1,0,88.63999999999893,128
36071,1001,1,0,88.63999999999893,128
36107,1002,1,0,88.63999999999893,128
36143,1003,1,0,88.63999999999893,128
36179,1004,1,0,88.63999999999893,128
36215,1005,1,0,88.63999999999893,128
36251,1006,1,0,88.63999999999893,128
36287,1007,1,0,88.63999999999893,128
36323,1008,1,0,88.63999999999893,128
36359,1009,1,0,88.63999999999893,128
36395,1010,1,0,88.63999999999893,128
36431,1011,1,0,88.63999999999893,128
36467,1012,1,0,88.63999999999893,128
36503,1013,1,0,88.63999999999893,128
36539,1014,1,0,88.63999999999893,128
36575,1015,1,0,88.63999999999893,128
36611,1016,1,0,88.63999999999893,128
36647,1017,1,0,88.63999999999893,128
36683,1018,1,0,88.63999999999893,128
36719,1019,1,0,88.63999999999893,128
36755,1020,1,0,88.63999999999893,128
36791,1021,1,0,88.63999999999893,128
36827,1022,1,0,88.63999999999893,128
36863,1023,1,0,88.63999999999893,128
36899,1024,1,0,88.63999999999893,128
36935,1025,1,0,88.63999999999893,128
36971,1026,1,0,88.63999999999893,128
37007,1027,1,0,88.63999999999893,128
37043,1028,1,0,88.63999999999893,128
37079,1029,1,0,88.63999999999893,128
37115,1030,1,0,88.63999999999893,128
37151,1031,1,0,88.63999999999893,128
37187,1032,1,0,88.63999999999893,128
37223,1033,1,0,88.63999999999893,128
37259,1034,1,0,88.63999999999893,128
37295,1035,1,0,88.63999999999893,128
37331,1036,1,0,88.63999999999893,128
37367,1037,1,0,88.63999999999893,128
37403,1038,1,0,88.63999999999893,128
37439,1039,1,0,88.63999999999893,128
37475,1040,1,0,88.63999999999893,128
37511,1041,1,0,88.63999999999893,128
37547,1042,1,0,88.63999999999893,128
37583,1043,1,0,88.63999999999893,128
37619,1044,1,0,88.63999999999893,128
37655,1045,1,0,88.63999999999893,128
37691,1046,1,0,88.63999999999893,128
37727,1047,1,0,88.63999999999893,128
37763,1048,1,0,88.63999999999893,128
37799,1049,1,0,88.63999999999893,128
37835,1050,1,0,88.63999999999893,128
37871,1051,1,0,88.63999999999893,128
37907,1052,1,0,88.63999999999893,128
37943,1053,1,0,88.63999999999893,128
37979,1054,1,0,88.63999999999893,128
38015,1055,1,0,88.63999999999893,128
38051,1056,1,0,88.63999999999893,128
38087,1057,1,0,88.63999999999893,128
38123,1058,1,0,88.63999999999893,128
38159,1059,1,0,88.63999999999893,128
38195,1060,1,0,88.63999999999893,128
38231,1061,1,0,88.63999999999893,128
38267,1062,1,0,88.63999999999893,128
38303,1063,1,0,88.63999999999893,128
38339,1064,1,0,88.63999999999893,128
38375,1065,1,0,88.63999999999893,128
38411,1066,1,0,88.63999999999893,128
38447,1067,1,0,88.63999999999893,128
38483,1068,1,0,88.63999999999893,128
38519,1069,1,0,88.63999999999893,128
38555,1070,1,0,88.63999999999893,128
38591,1071,1,0,88.63999999999893,128
38627,1072,1,0,88.63999999999893,128
38663,1073,1,0,88.63999999999893,128
38699,1074,1,0,88.63999999999893,128
38735,1075,1,0,88.63999999999893,128
38771,1076,1,0,88.63999999999893,128
38807,1077,1,0,88.63999999999893,128
38843,1078,1,0,88.63999999999893,128
38879,1079,1,0,88.63999999999893,128
38915,1080,1,0,88.63999999999893,128
38951,1081,1,0,88.63999999999893,128
38987,1082,1,0,88.63999999999893,128
39023,1083,1,0,88.63999999999893,128
39059,1084,1,0,88.63999999999893,128
39095,1085,1,0,88.63999999999893,128
39131,1086,1,0,88.63999999999893,128
39167,1087,1,0,88.63999999999893,128
39203,1088,0,0,0.0,0
39239,1089,1,30000,4000.0,128
39275,1090,1,30000,4000.0,128
39311,1091,1,30000,4000.0,128
39347,1092,0,0,0.0,0
39383,1093,1,30000,4000.0,128
39419,1094,0,0,0.0,0
39455,1095,1,30000,4000.0,128
39491,1096,0,0,0.0,0
39527,1097,0,0,0.0,0
39563,1098,0,0,0.0,0
39599,1099,1,30000,4000.0,128
39635,1100,0,0,0.0,0
39671,1101,0,0,0.0,0
39707,1102,0,0,0.0,0
39743,1103,0,0,0.0,0
39779,1104,0,0,0.0,0
39815,1105,1,30000,4000.0,128
39851,1106,0,0,0.0,0
39887,1107,0,0,0.0,0
39923,1108,0,0,0.0,0
39959,1109,0,0,0.0,0
39995,1110,0,0,0.0,0
40031,1111,0,0,0.0,0
40067,1112,0,0,0.0,0
40103,1113,0,0,0.0,0
40139,1114,0,0,0.0,0
40175,1115,0,0,0.0,0
40211,1116,0,0,0.0,0
40247,1117,0,0,0.0,0
40283,1118,0,0,0.0,0
40319,1119,0,0,0.0,0
40355,1120,0,0,0.0,0
40391,1121,0,0,0.0,0
40427,1122,0,0,0.0,0
40463,1123,0,0,0.0,0
40499,1124,0,0,0.0,0
40535,1125,0,0,0.0,0
40571,1126,0,0,0.0,0
40607,1127,0,0,0.0,0
40643,1128,0,0,0.0,0
40679,1129,0,0,0.0,0
40715,1130,0,0,0.0,0
40751,1131,0,0,0.0,0
40787,1132,0,0,0.0,0
40823,1133,0,0,0.0,0
40859,1134,0,0,0.0,0
40895,1135,0,0,0.0,0
40931,1136,0,0,0.0,0
40967,1137,0,0,0.0,0
41003,1138,0,0,0.0,0
41039,1139,0,0,0.0,0
41075,1140,0,0,0.0,0
41111,1141,0,0,0.0,0
41147,1142,0,0,0.0,0
41183,1143,0,0,0.0,0
41219,1144,0,0,0.0,0
41255,1145,0,0,0.0,0
41291,1146,0,0,0.0,0
41327,1147,0,0,0.0,0
41363,1148,0,0,0.0,0
41399,1149,0,0,0.0,0
41435,1150,0,0,0.0,0
41471,1151,0,0,0.0,0
41507,1152,0,0,0.0,0
41543,1153,0,0,0.0,0
41579,1154,0,0,0.0,0
41615,1155,0,0,0.0,0
41651,1156,0,0,0.0,0
41687,1157,0,0,0.0,0
41723,1158,0,0,0.0,0
41759,1159,0,0,0.0,0
41795,1160,0,0,0.0,0
41831,1161,0,0,0.0,0
41867,1162,0,0,0.0,0
41903,1163,0,0,0.0,0
41939,1164,0,0,0.0,0
41975,1165,0,0,0.0,0
42011,1166,0,0,0.0,0
42047,1167,0,0,0.0,0
42083,1168,0,0,0.0,0
42119,1169,0,0,0.0,0
42155,1170,0,0,0.0,0
42191,1171,0,0,0.0,0
42227,1172,0,0,0.0,0
42263,1173,0,0,0.0,0
42299,1174,0,0,0.0,0
42335,1175,0,0,0.0,0
42371,1176,0,0,0.0,0
42407,1177,0,0,0.0,0
42443,1178,0,0,0.0,0
42479,1179,0,0,0.0,0
42515,1180,0,0,0.0,0
42551,1181,0,0,0.0,0
42587,1182,0,0,0.0,0
42623,1183,0,0,0.0,0
42659,1184,0,0,0.0,0
42695,1185,0,0,0.0,0
42731,1186,0,0,0.0,0
42767,1187,0,0,0.0,0
42803,1188,0,0,0.0,0
42839,1189,0,0,0.0,0
42875,1190,0,0,0.0,0
42911,1191,0,0,0.0,0
42947,1192,0,0,0.0,0
42983,1193,0,0,0.0,0
43019,1194,0,0,0.0,0
43055,1195,0,0,0.0,0
43091,1196,0,0,0.0,0
43127,1197,0,0,0.0,0
43163,1198,0,0,0.0,0
43199,1199,0,0,0.0,0
43235,1200,0,0,0.0,0
43271,1201,0,0,0.0,0
43307,1202,0,0,0.0,0
43343,1203,0,0,0.0,0
43379,1204,0,0,0.0,0
43415,1205,0,0,0.0,0
43451,1206,0,0,0.0,0
43487,1207,0,0,0.0,0
43523,1208,0,0,0.0,0
43559,1209,0,0,0.0,0
43595,1210,0,0,0.0,0
43631,1211,0,0,0.0,0
43667,1212,0,0,0.0,0
43703,1213,0,0,0.0,0
43739,1214,0,0,0.0,0
43775,1215,0,0,0.0,0
43811,1216,0,0,0.0,0
43847,1217,0,0,0.0,0
43883,1218,0,0,0.0,0
43919,1219,0,0,0.0,0
43955,1220,0,0,0.0,0
43991,1221,0,0,0.0,0
44027,1222,0,0,0.0,0
44063,1223,0,0,0.0,0
44099,1224,0,0,0.0,0
44135,1225,0,0,0.0,0
44171,1226,0,0,0.0,0
44207,1227,0,0,0.0,0
44243,1228,0,0,0.0,0
44279,1229,0,0,0.0,0
44315,1230,0,0,0.0,0
44351,1231,0,0,0.0,0
44387,1232,0,0,0.0,0
44423,1233,0,0,0.0,0
44459,1234,0,0,0.0,0
44495,1235,0,0,0.0,0
44531,1236,0,0,0.0,0
44567,1237,0,0,0.0,0
44603,1238,0,0,0.0,0
44639,1239,0,0,0.0,0
44675,1240,0,0,0.0,0
44711,1241,0,0,0.0,0
44747,1242,0,0,0.0,0
44783,1243,0,0,0.0,0
44819,1244,0,0,0.0,0
44855,1245,0,0,0.0,0
44891,1246,0,0,0.0,0
44927,1247,0,0,0.0,0
44963,1248,0,0,0.0,0
44999,1249,0,0,0.0,0
45035,1250,0,0,0.0,0
45071,1251,0,0,0.0,0
45107,1252,0,0,0.0,0
45143,1253,0,0,0.0,0
45179,1254,0,0,0.0,0
45215,1255,0,0,0.0,0
45251,1256,0,0,0.0,0
45287,1257,0,0,0.0,0
45323,1258,0,0,0.0,0
45359,1259,0,0,0.0,0
45395,1260,0,0,0.0,0
45431,1261,0,0,0.0,0
45467,1262,0,0,0.0,0
45503,1263,0,0,0.0,0
45539,1264,0,0,0.0,0
45575,1265,0,0,0.0,0
45611,1266,0,0,0.0,0
45647,1267,0,0,0.0,0
45683,1268,0,0,0.0,0
45719,1269,0,0,0.0,0
45755,1270,0,0,0.0,0
45791,1271,0,0,0.0,0
45827,1272,0,0,0.0,0
45863,1273,0,0,0.0,0
45899,1274,0,0,0.0,0
45935,1275,0,0,0.0,0
45971,1276,0,0,0.0,0
46007,1277,0,0,0.0,0
46043,1278,0,0,0.0,0
46079,1279,0,0,0.0,0
46115,1280,0,0,0.0,0
46151,1281,0,0,0.0,0
46187,1282,0,0,0.0,0
46223,1283,0,0,0.0,0
46259,1284,0,0,0.0,0
46295,1285,0,0,0.0,0
46331,1286,0,0,0.0,0
46367,1287,0,0,0.0,0
46403,1288,0,0,0.0,0
46439,1289,0,0,0.0,0
46475,1290,0,0,0.0,0
46511,1291,0,0,0.0,0
46547,1292,0,0,0.0,0
46583,1293,0,0,0.0,0
46619,1294,0,0,0.0,0
46655,1295,0,0,0.0,0
46691,1296,0,0,0.0,0
46727,1297,0,0,0.0,0
46763,1298,0,0,0.0,0
46799,1299,0,0,0.0,0
46835,1300,0,0,0.0,0
46871,1301,0,0,0.0,0
46907,1302,0,0,0.0,0
46943,1303,0,0,0.0,0
46979,1304,0,0,0.0,0
47015,1305,0,0,0.0,0
47051,1306,0,0,0.0,0
47087,1307,0,0,0.0,0
47123,1308,0,0,0.0,0
47159,1309,0,0,0.0,0
47195,1310,0,0,0.0,0
47231,1311,0,0,0.0,0
47267,1312,0,0,0.0,0
47303,1313,0,0,0.0,0
47339,1314,0,0,0.0,0
47375,1315,0,0,0.0,0
47411,1316,0,0,0.0,0
47447,1317,0,0,0.0,0
47483,1318,0,0,0.0,0
47519,1319,0,0,0.0,0
47555,1320,0,0,0.0,0
47591,1321,0,0,0.0,0
47627,1322,0,0,0.0,0
47663,1323,0,0,0.0,0
47699,1324,0,0,0.0,0
47735,1325,0,0,0.0,0
47771,1326,0,0,0.0,0
47807,1327,0,0,0.0,0
47843,1328,0,0,0.0,0
47879,1329,0,0,0.0,0
47915,1330,0,0,0.0,0
47951,1331,0,0,0.0,0
47987,1332,0,0,0.0,0
48023,1333,0,0,0.0,0
48059,1334,0,0,0.0,0
48095,1335,0,0,0.0,0
48131,1336,0,0,0.0,0
48167,1337,0,0,0.0,0
48203,1338,0,0,0.0,0
48239,1339,0,0,0.0,0
48275,1340,0,0,0.0,0
48311,1341,0,0,0.0,0
48347,1342,0,0,0.0,0
48383,1343,0,0,0.0,0
48419,1344,0,0,0.0,0
48455,1345,0,0,0.0,0
48491,1346,0,0,0.0,0
48527,1347,0,0,0.0,0
48563,1348,0,0,0.0,0
48599,1349,0,0,0.0,0
48635,1350,0,0,0.0,0
48671,1351,0,0,0.0,0
48707,1352,0,0,0.0,0
48743,1353,0,0,0.0,0
48779,1354,0,0,0.0,0
48815,1355,0,0,0.0,0
48851,1356,0,0,0.0,0
48887,1357,0,0,0.0,0
48923,1358,0,0,0.0,0
48959,1359,0,0,0.0,0
48995,1360,0,0,0.0,0
49031,1361,0,0,0.0,0
49067,1362,0,0,0.0,0
49103,1363,0,0,0.0,0
49139,1364,0,0,0.0,0
49175,1365,0,0,0.0,0
49211,1366,0,0,0.0,0
49247,1367,0,0,0.0,0
49283,1368,0,0,0.0,0
49319,1369,0,0,0.0,0
49355,1370,0,0,0.0,0
49391,1371,0,0,0.0,0
49427,1372,0,0,0.0,0
49463,1373,0,0,0.0,0
49499,1374,0,0,0.0,0
49535,1375,0,0,0.0,0
49571,1376,0,0,0.0,0
49607,1377,0,0,0.0,0
49643,1378,0,0,0.0,0
49679,1379,0,0,0.0,0
49715,1380,0,0,0.0,0
49751,1381,0,0,0.0,0
49787,1382,0,0,0.0,0
49823,1383,0,0,0.0,0
49859,1384,0,0,0.0,0
49895,1385,0,0,0.0,0
49931,1386,0,0,0.0,0
49967,1387,0,0,0.0,0
50003,1388,0,0,0.0,0
50039,1389,0,0,0.0,0
50075,1390,0,0,0.0,0
50111,1391,0,0,0.0,0
50147,1392,0,0,0.0,0
50183,1393,0,0,0.0,0
50219,1394,0,0,0.0,0
50255,1395,0,0,0.0,0
50291,1396,0,0,0.0,0
50327,1397,0,0,0.0,0
50363,1398,0,0,0.0,0
50399,1399,0,0,0.0,0
50435,1400,0,0,0.0,0
50471,1401,0,0,0.0,0
50507,1402,0,0,0.0,0
50543,1403,0,0,0.0,0
50579,1404,0,0,0.0,0
50615,1405,0,0,0.0,0
50651,1406,0,0,0.0,0
50687,1407,0,0,0.0,0
50723,1408,0,0,0.0,0
50759,1409,0,0,0.0,0
50795,1410,0,0,0.0,0
50831,1411,0,0,0.0,0
50867,1412,0,0,0.0,0
50903,1413,0,0,0.0,0
50939,1414,0,0,0.0,0
50975,1415,0,0,0.0,0
51011,1416,0,0,0.0,0
51047,1417,0,0,0.0,0
51083,1418,0,0,0.0,0
51119,1419,0,0,0.0,0
51155,1420,0,0,0.0,0
51191,1421,0,0,0.0,0
51227,1422,0,0,0.0,0
51263,1423,0,0,0.0,0
51299,1424,0,0,0.0,0
51335,1425,0,0,0.0,0
51371,1426,0,0,0.0,0
51407,1427,0,0,0.0,0
51443,1428,0,0,0.0,0
51479,1429,0,0,0.0,0
51515,1430,0,0,0.0,0
51551,1431,0,0,0.0,0
51587,1432,0,0,0.0,0
51623,1433,0,0,0.0,0
51659,1434,0,0,0.0,0
51695,1435,0,0,0.0,0
51731,1436,0,0,0.0,0
51767,1437,0,0,0.0,0
51803,1438,0,0,0.0,0
51839,1439,0,0,0.0,0
51875,0,0,0,0.0,0
51911,1,0,0,0.0,0
51947,2,0,0,0.0,0
51983,3,0,0,0.0,0
52019,4,0,0,0.0,0
52055,5,0,0,0.0,0
52091,6,0,0,0.0,0
52127,7,0,0,0.0,0
52163,8,0,0,0.0,0
52199,9,0,0,0.0,0
52235,10,0,0,0.0,0
52271,11,0,0,0.0,0
52307,12,0,0,0.0,0
52343,13,0,0,0.0,0
52379,14,0,0,0.0,0
52415,15,0,0,0.0,0
52451,16,0,0,0.0,0
52487,17,0,0,0.0,0
52523,18,0,0,0.0,0
52559,19,0,0,0.0,0
52595,20,0,0,0.0,0
52631,21,0,0,0.0,0
52667,22,0,0,0.0,0
52703,23,0,0,0.0,0
52739,24,0,0,0.0,0
52775,25,0,0,0.0,0
52811,26,0,0,0.0,0
52847,27,0,0,0.0,0
52883,28,0,0,0.0,0
52919,29,0,0,0.0,0
52955,30,0,0,0.0,0
52991,31,0,0,0.0,0
53027,32,0,0,0.0,0
53063,33,0,0,0.0,0
53099,34,0,0,0.0,0
53135,35,0,0,0.0,0
53171,36,0,0,0.0,0
53207,37,0,0,0.0,0
53243,38,0,0,0.0,0
53279,39,0,0,0.0,0
53315,40,0,0,0.0,0
53351,41,0,0,0.0,0
53387,42,0,0,0.0,0
53423,43,0,0,0.0,0
53459,44,0,0,0.0,0
53495,45,0,0,0.0,0
53531,46,0,0,0.0,0
53567,47,0,0,0.0,0
53603,48,0,0,0.0,0
53639,49,0,0,0.0,0
53675,50,0,0,0.0,0
53711,51,0,0,0.0,0
53747,52,0,0,0.0,0
53783,53,0,0,0.0,0
53819,54,0,0,0.0,0
53855,55,0,0,0.0,0
53891,56,0,0,0.0,0
53927,57,0,0,0.0,0
53963,58,0,0,0.0,0
53999,59,0,0,0.0,0
54035,60,0,0,0.0,0
54071,61,0,0,0.0,0
54107,62,0,0,0.0,0
54143,63,0,0,0.0,0
54179,64,0,0,0.0,0
54215,65,0,0,0.0,0
54251,66,0,0,0.0,0
54287,67,0,0,0.0,0
54323,68,0,0,0.0,0
54359,69,0,0,0.0,0
54395,70,0,0,0.0,0
54431,71,0,0,0.0,0
54467,72,0,0,0.0,0
54503,73,0,0,0.0,0
54539,74,0,0,0.0,0
54575,75,0,0,0.0,0
54611,76,0,0,0.0,0
54647,77,0,0,0.0,0
54683,78,0,0,0.0,0
54719,79,0,0,0.0,0
54755,80,0,0,0.0,0
54791,81,0,0,0.0,0
54827,82,0,0,0.0,0
54863,83,0,0,0.0,0
54899,84,0,0,0.0,0
54935,85,0,0,0.0,0
54971,86,0,0,0.0,0
55007,87,0,0,0.0,0
55043,88,0,0,0.0,0
55079,89,0,0,0.0,0
55115,90,0,0,0.0,0
55151,91,0,0,0.0,0
55187,92,0,0,0.0,0
55223,93,0,0,0.0,0
55259,94,0,0,0.0,0
55295,95,0,0,0.0,0
55331,96,0,0,0.0,0
55367,97,0,0,0.0,0
55403,98,0,0,0.0,0
55439,99,0,0,0.0,0
55475,100,0,0,0.0,0
55511,101,0,0,0.0,0
55547,102,0,0,0.0,0
55583,103,0,0,0.0,0
55619,104,0,0,0.0,0
55655,105,0,0,0.0,0
55691,106,0,0,0.0,0
55727,107,0,0,0.0,0
55763,108,0,0,0.0,0
55799,109,0,0,0.0,0
55835,110,0,0,0.0,0
55871,111,0,0,0.0,0
55907,112,0,0,0.0,0
55943,113,0,0,0.0,0
55979,114,0,0,0.0,0
56015,115,0,0,0.0,0
56051,116,0,0,0.0,0
56087,117,0,0,0.0,0
56123,118,0,0,0.0,0
56159,119,0,0,0.0,0
56195,120,0,0,0.0,0
56231,121,0,0,0.0,0
56267,122,0,0,0.0,0
56303,123,0,0,0.0,0
56339,124,0,0,0.0,0
56375,125,0,0,0.0,0
56411,126,0,0,0.0,0
56447,127,0,0,0.0,0
56483,128,0,0,0.0,0
56519,129,0,0,0.0,0
56555,130,0,0,0.0,0
56591,131,0,0,0.0,0
56627,132,0,0,0.0,0
56663,133,0,0,0.0,0
56699,134,0,0,0.0,0
56735,135,0,0,0.0,0
56771,136,0,0,0.0,0
56807,137,0,0,0.0,0
56843,138,0,0,0.0,0
56879,139,0,0,0.0,0
56915,140,0,0,0.0,0
56951,141,0,0,0.0,0
56987,142,0,0,0.0,0
57023,143,0,0,0.0,0
57059,144,0,0,0.0,0
57095,145,0,0,0.0,0
57131,146,0,0,0.0,0
57167,147,0,0,0.0,0
57203,148,0,0,0.0,0
57239,149,0,0,0.0,0
57275,150,0,0,0.0,0
57311,151,0,0,0.0,0
57347,152,0,0,0.0,0
57383,153,0,0,0.0,0
57419,154,0,0,0.0,0
57455,155,0,0,0.0,0
57491,156,0,0,0.0,0
57527,157,0,0,0.0,0
57563,158,0,0,0.0,0
57599,159,0,0,0.0,0
57635,160,0,0,0.0,0
57671,161,0,0,0.0,0
57707,162,0,0,0.0,0
57743,163,0,0,0.0,0
57779,164,0,0,0.0,0
57815,165,0,0,0.0,0
57851,166,0,0,0.0,0
57887,167,0,0,0.0,0
57923,168,0,0,0.0,0
57959,169,0,0,0.0,0
57995,170,0,0,0.0,0
58031,171,0,0,0.0,0
58067,172,0,0,0.0,0
58103,173,0,0,0.0,0
58139,174,0,0,0.0,0
58175,175,0,0,0.0,0
58211,176,0,0,0.0,0
58247,177,0,0,0.0,0
58283,178,0,0,0.0,0
58319,179,0,0,0.0,0
58355,180,0,0,0.0,0
58391,181,0,0,0.0,0
58427,182,0,0,0.0,0
58463,183,0,0,0.0,0
58499,184,0,0,0.0,0
58535,185,0,0,0.0,0
58571,186,0,0,0.0,0
58607,187,0,0,0.0,0
58643,188,0,0,0.0,0
58679,189,0,0,0.0,0
58715,190,0,0,0.0,0
58751,191,0,0,0.0,0
58787,192,0,0,0.0,0
58823,193,0,0,0.0,0
58859,194,0,0,0.0,0
58895,195,0,0,0.0,0
58931,196,0,0,0.0,0
58967,197,0,0,0.0,0
59003,198,0,0,0.0,0
59039,199,0,0,0.0,0
59075,200,0,0,0.0,0
59111,201,0,0,0.0,0
59147,202,0,0,0.0,0
59183,203,0,0,0.0,0
59219,204,0,0,0.0,0
59255,205,0,0,0.0,0
59291,206,0,0,0.0,0
59327,207,0,0,0.0,0
59363,208,0,0,0.0,0
59399,209,0,0,0.0,0
59435,210,0,0,0.0,0
59471,211,0,0,0.0,0
59507,212,0,0,0.0,0
59543,213,0,0,0.0,0
59579,214,0,0,0.0,0
59615,215,0,0,0.0,0
59651,216,0,0,0.0,0
59687,217,0,0,0.0,0
59723,218,0,0,0.0,0
59759,219,0,0,0.0,0
59795,220,0,0,0.0,0
59831,221,0,0,0.0,0
59867,222,0,0,0.0,0
59903,223,0,0,0.0,0
59939,224,0,0,0.0,0
59975,225,0,0,0.0,0
60011,226,0,0,0.0,0
60047,227,0,0,0.0,0
60083,228,0,0,0.0,0
60119,229,0,0,0.0,0
60155,230,0,0,0.0,0
60191,231,0,0,0.0,0
60227,232,0,0,0.0,0
60263,233,0,0,0.0,0
60299,234,0,0,0.0,0
60335,235,0,0,0.0,0
60371,236,0,0,0.0,0
60407,237,0,0,0.0,0
60443,238,0,0,0.0,0
60479,239,0,0,0.0,0
60515,240,0,0,0.0,0
60551,241,0,0,0.0,0
60587,242,0,0,0.0,0
60623,243,0,0,0.0,0
60659,244,0,0,0.0,0
60695,245,0,0,0.0,0
60731,246,0,0,0.0,0
60767,247,0,0,0.0,0
60803,248,0,0,0.0,0
60839,249,0,0,0.0,0
60875,250,0,0,0.0,0
60911,251,0,0,0.0,0
60947,252,0,0,0.0,0
60983,253,0,0,0.0,0
61019,254,0,0,0.0,0
61055,255,0,0,0.0,0
61091,256,0,0,0.0,0
61127,257,0,0,0.0,0
61163,258,0,0,0.0,0
61199,259,0,0,0.0,0
61235,260,0,0,0.0,0
61271,261,0,0,0.0,0
61307,262,0,0,0.0,0
61343,263,0,0,0.0,0
61379,264,0,0,0.0,0
61415,265,0,0,0.0,0
61451,266,0,0,0.0,0
61487,267,0,0,0.0,0
61523,268,0,0,0.0,0
61559,269,0,0,0.0,0
61595,270,0,0,0.0,0
61631,271,0,0,0.0,0
61667,272,0,0,0.0,0
61703,273,0,0,0.0,0
61739,274,0,0,0.0,0
61775,275,0,0,0.0,0
61811,276,0,0,0.0,0
61847,277,0,0,0.0,0
61883,278,0,0,0.0,0
61919,279,0,0,0.0,0
61955,280,0,0,0.0,0
61991,281,0,0,0.0,0
62027,282,0,0,0.0,0
62063,283,0,0,0.0,0
62099,284,0,0,0.0,0
62135,285,0,0,0.0,0
62171,286,0,0,0.0,0
62207,287,0,0,0.0,0
62243,288,0,0,0.0,0
62279,289,0,0,0.0,0
62315,290,0,0,0.0,0
62351,291,0,0,0.0,0
62387,292,0,0,0.0,0
62423,293,0,0,0.0,0
62459,294,0,0,0.0,0
62495,295,0,0,0.0,0
62531,296,0,0,0.0,0
62567,297,0,0,0.0,0
62603,298,0,0,0.0,0
62639,299,0,0,0.0,0
62675,300,0,0,0.0,0
62711,301,0,0,0.0,0
62747,302,0,0,0.0,0
62783,303,0,0,0.0,0
62819,304,0,0,0.0,0
